Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.5-192.168.50.1-734-49836-17,172.16.0.5,734,192.168.50.1,49836,17,01/12/2018 09:43:54 a.m.,18993,139,1,61160.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3243300.163218028,7371.136734586426,136.64028776978418,163.59485158947774,690.0,0.0,18992.0,137.62318840579715,163.77838876437946,690.0,0.0,0,0,0,0,0,0,0,0,0,1112,8,7318.485757910809,52.650976675617336,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,443.14285714285717,440.0,440.0,0,0,0,0,0,0,139,61160,1,440,-1,-1,139,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-999-40970-17,172.16.0.5,999,192.168.50.1,40970,17,01/12/2018 09:43:53 a.m.,2347,25,1,11000.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,4874307.626757562,11077.97187899446,93.88000000000001,135.92501609343293,554.0,0.0,2306.0,96.08333333333334,138.3916674629958,554.0,0.0,0,0,0,0,0,0,0,0,0,200,8,10651.896037494673,426.0758414997869,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,456.9230769230769,440.0,440.0,0,0,0,0,0,0,25,11000,1,440,-1,-1,25,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-897-17206-17,172.16.0.5,897,192.168.50.1,17206,17,01/12/2018 09:43:53 a.m.,4150,161,1,70840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.717590361445783E7,39036.14457831325,25.776397515527954,48.75461198123717,213.0,0.0,4149.0,25.931250000000006,48.86795478344661,213.0,0.0,0,0,0,0,0,0,0,0,0,1288,8,38795.180722891564,240.96385542168673,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.71604938271605,440.0,440.0,0,0,0,0,0,0,161,70840,1,440,-1,-1,161,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-537-18084-17,172.16.0.5,537,192.168.50.1,18084,17,01/12/2018 09:43:52 a.m.,13033,15,1,6168.0,440.0,440.0,224.0,411.2,76.00300745929165,440.0,440.0,440.0,0.0,507020.6399140643,1227.6528811478554,868.8666666666668,1047.1667125197994,2721.0,1.0,13032.0,930.8571428571429,1057.7487601318376,2721.0,1.0,0,0,0,0,0,0,0,0,0,120,8,1150.9245760761146,76.72830507174096,224.0,440.0,414.5882352941176,71.73480572874772,5145.882352941177,0,0,0,0,0,0,0,0,0.0,440.5,411.2,440.0,0,0,0,0,0,0,15,6168,1,440,-1,-1,15,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-741-6328-17,172.16.0.5,741,192.168.50.1,6328,17,01/12/2018 09:43:52 a.m.,1228,61,1,26840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.221498371335505E7,50488.599348534204,20.13114754098361,30.656416082029804,141.0,0.0,1228.0,20.46666666666666,30.801973669245676,141.0,0.0,0,0,0,0,0,0,0,0,0,488,8,49674.2671009772,814.3322475570033,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,447.0967741935484,440.0,440.0,0,0,0,0,0,0,61,26840,1,440,-1,-1,61,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-1008-25269-17,172.16.0.5,1008,192.168.50.1,25269,17,01/12/2018 09:43:52 a.m.,5007,43,1,18920.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3866586.778510086,8787.697223886558,116.44186046511628,173.31121227785053,558.0,0.0,5006.0,119.19047619047618,174.46087521348596,558.0,0.0,0,0,0,0,0,0,0,0,0,344,8,8587.976832434591,199.72039145196723,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,450.0,440.0,440.0,0,0,0,0,0,0,43,18920,1,440,-1,-1,43,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-936-18880-17,172.16.0.5,936,192.168.50.1,18880,17,01/12/2018 09:43:53 a.m.,0,1,1,440.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,660.0,440.0,440.0,0,0,0,0,0,0,1,440,1,440,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-52885-17,172.16.0.5,634,192.168.50.1,52885,17,01/12/2018 09:43:54 a.m.,10020,120,1,52800.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,5313373.253493015,12075.848303393213,83.50000000000003,125.62990865864637,846.0,0.0,10019.0,84.19327731092439,125.930386830597,846.0,0.0,0,0,0,0,0,0,0,0,0,960,8,11976.047904191617,99.80039920159682,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,443.6363636363636,440.0,440.0,0,0,0,0,0,0,120,52800,1,440,-1,-1,120,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-23175-17,172.16.0.5,634,192.168.50.1,23175,17,01/12/2018 09:43:52 a.m.,11762,193,1,84920.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,7257269.171909539,16493.79357252168,60.94300518134712,253.33696241634087,3269.0,0.0,11761.0,61.25520833333333,253.9620544562146,3269.0,0.0,0,0,0,0,0,0,0,0,0,1544,8,16408.774018024145,85.01955449753443,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2680412371134,440.0,440.0,0,0,0,0,0,0,193,84920,1,440,-1,-1,193,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-601-20426-17,172.16.0.5,601,192.168.50.1,20426,17,01/12/2018 09:43:53 a.m.,3253,11,1,4840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1623117.1226560099,3688.9025514909317,295.72727272727275,963.3296518751088,3200.0,0.0,3253.0,325.29999999999995,1010.161708726765,3200.0,0.0,0,0,0,0,0,0,0,0,0,88,8,3381.494005533354,307.40854595757764,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,476.6666666666667,440.0,440.0,0,0,0,0,0,0,11,4840,1,440,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-650-15749-17,172.16.0.5,650,192.168.50.1,15749,17,01/12/2018 09:43:53 a.m.,1050,11,1,4840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,5028571.428571429,11428.57142857143,95.45454545454545,98.46356040319041,302.0,1.0,1049.0,104.9,98.39653336260265,302.0,1.0,0,0,0,0,0,0,0,0,0,88,8,10476.190476190477,952.3809523809524,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,476.6666666666667,440.0,440.0,0,0,0,0,0,0,11,4840,1,440,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-977-16527-17,172.16.0.5,977,192.168.50.1,16527,17,01/12/2018 09:43:52 a.m.,54648,15,1,6600.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,128824.4766505636,292.78290147855364,3643.2,9053.494070562718,28801.0,1.0,54647.0,3903.3571428571436,9336.888804893471,28801.0,1.0,0,0,0,0,0,0,0,0,0,120,8,274.483970136144,18.298931342409603,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,467.5,440.0,440.0,0,0,0,0,0,0,15,6600,1,440,-1,-1,15,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-611-4699-17,172.16.0.5,611,192.168.50.1,4699,17,01/12/2018 09:43:53 a.m.,51,3,1,960.0,80.0,440.0,80.0,320.0,207.84609690826528,80.0,80.0,80.0,0.0,2.03921568627451E7,78431.37254901961,17.0,27.730849247724095,49.0,0.0,51.0,25.5,33.23401871576773,49.0,2.0,0,0,0,0,0,0,0,0,0,24,8,58823.529411764706,19607.843137254902,80.0,440.0,224.0,197.1801207018598,38880.0,0,0,0,0,0,0,0,0,0.0,280.0,320.0,80.0,0,0,0,0,0,0,3,960,1,80,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-520-13795-17,172.16.0.5,520,192.168.50.1,13795,17,01/12/2018 09:43:52 a.m.,2092,5,1,1768.0,440.0,440.0,224.0,353.6,118.30807242111588,440.0,440.0,440.0,0.0,1055449.3307839388,2868.0688336520075,418.4,615.3627385534486,1367.0,0.0,2092.0,523.0,657.2320746889944,1367.0,1.0,0,0,0,0,0,0,0,0,0,40,8,2390.057361376673,478.0114722753346,224.0,440.0,378.2857142857143,105.39720787844159,11108.57142857143,0,0,0,0,0,0,0,0,0.0,441.3333333333333,353.6,440.0,0,0,0,0,0,0,5,1768,1,440,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-562-22877-17,172.16.0.5,562,192.168.50.1,22877,17,01/12/2018 09:43:52 a.m.,905,45,1,19800.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.23646408839779E7,50828.729281767955,20.11111111111111,30.210039136791345,108.0,0.0,860.0,19.545454545454554,30.317279243342664,108.0,0.0,0,0,0,0,0,0,0,0,0,360,8,49723.756906077346,1104.9723756906078,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,449.5652173913044,440.0,440.0,0,0,0,0,0,0,45,19800,1,440,-1,-1,45,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-600-14784-17,172.16.0.5,600,192.168.50.1,14784,17,01/12/2018 09:43:53 a.m.,201,15,1,6600.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3.5024875621890545E7,79601.99004975124,13.4,20.849117829915834,49.0,0.0,201.0,14.357142857142856,21.291410846258543,49.0,0.0,0,0,0,0,0,0,0,0,0,120,8,74626.86567164179,4975.124378109453,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,467.5,440.0,440.0,0,0,0,0,0,0,15,6600,1,440,-1,-1,15,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-1004-39590-17,172.16.0.5,1004,192.168.50.1,39590,17,01/12/2018 09:43:53 a.m.,5615,89,1,39160.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,7052537.8450578805,16028.495102404273,63.08988764044943,228.95328227557678,2063.0,0.0,5567.0,63.26136363636363,230.25959834066458,2063.0,0.0,0,0,0,0,0,0,0,0,0,712,8,15850.40071237756,178.09439002671417,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.8888888888889,440.0,440.0,0,0,0,0,0,0,89,39160,1,440,-1,-1,89,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-958-41358-17,172.16.0.5,958,192.168.50.1,41358,17,01/12/2018 09:43:53 a.m.,22416,97,1,42680.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1923625.9814418275,4371.877230549608,231.09278350515447,991.7104760891051,6666.0,0.0,22374.0,233.06250000000009,996.7255844962915,6666.0,0.0,0,0,0,0,0,0,0,0,0,776,8,4327.266238401142,44.610992148465385,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.48979591836735,440.0,440.0,0,0,0,0,0,0,97,42680,1,440,-1,-1,97,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-846-10799-17,172.16.0.5,846,192.168.50.1,10799,17,01/12/2018 09:43:53 a.m.,0,1,1,440.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,660.0,440.0,440.0,0,0,0,0,0,0,1,440,1,440,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-597-45178-17,172.16.0.5,597,192.168.50.1,45178,17,01/12/2018 09:43:52 a.m.,4401,181,1,79640.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.819586457623267E7,41354.23767325607,24.314917127071826,73.81550009327901,602.0,0.0,4400.0,24.444444444444446,74.00077171741815,602.0,0.0,0,0,0,0,0,0,0,0,0,1448,8,41127.01658713928,227.2210861167916,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.4175824175824,440.0,440.0,0,0,0,0,0,0,181,79640,1,440,-1,-1,181,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-844-14078-17,172.16.0.5,844,192.168.50.1,14078,17,01/12/2018 09:43:53 a.m.,649,39,1,17160.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.7118644067796614E7,61633.28197226503,16.641025641025642,29.187675102134225,112.0,0.0,648.0,17.052631578947366,29.46454339052192,112.0,0.0,0,0,0,0,0,0,0,0,0,312,8,60092.4499229584,1540.8320493066258,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,451.0,440.0,440.0,0,0,0,0,0,0,39,17160,1,440,-1,-1,39,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-642-48431-17,172.16.0.5,642,192.168.50.1,48431,17,01/12/2018 09:43:52 a.m.,11356,73,1,32120.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2867206.762944699,6516.379006692498,155.56164383561648,720.0853534728706,5762.0,0.0,11355.0,157.70833333333331,724.9033823430502,5762.0,0.0,0,0,0,0,0,0,0,0,0,584,8,6428.319830926383,88.05917576611483,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.94594594594594,440.0,440.0,0,0,0,0,0,0,73,32120,1,440,-1,-1,73,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-779-53825-17,172.16.0.5,779,192.168.50.1,53825,17,01/12/2018 09:43:52 a.m.,43033,95,1,41800.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,981572.2817372713,2230.8460948574348,452.9789473684211,1027.909394332169,5460.0,0.0,43032.0,457.7872340425532,1032.3463604853366,5460.0,0.0,0,0,0,0,0,0,0,0,0,760,8,2207.60811470267,23.237980154764948,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.5833333333333,440.0,440.0,0,0,0,0,0,0,95,41800,1,440,-1,-1,95,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-630-8891-17,172.16.0.5,630,192.168.50.1,8891,17,01/12/2018 09:43:52 a.m.,1565,79,1,34040.0,440.0,440.0,80.0,430.88607594936707,56.91175971079064,440.0,440.0,440.0,0.0,2.2031948881789137E7,51118.21086261981,19.81012658227849,40.01957083707635,172.0,0.0,1563.0,20.038461538461544,40.226773505879216,172.0,0.0,0,0,0,0,0,0,0,0,0,632,8,50479.23322683706,638.9776357827476,80.0,440.0,431.1111111111111,56.213877290220786,3160.0000000000005,0,0,0,0,0,0,0,0,0.0,436.5,430.88607594936707,440.0,0,0,0,0,0,0,79,34040,1,440,-1,-1,79,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-949-27596-17,172.16.0.5,949,192.168.50.1,27596,17,01/12/2018 09:43:52 a.m.,499,49,1,21560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,4.408817635270541E7,100200.4008016032,10.183673469387756,18.486113560124615,55.0,0.0,498.0,10.375,18.632646937965994,55.0,0.0,0,0,0,0,0,0,0,0,0,392,8,98196.39278557115,2004.0080160320642,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,448.8,440.0,440.0,0,0,0,0,0,0,49,21560,1,440,-1,-1,49,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-844-64449-17,172.16.0.5,844,192.168.50.1,64449,17,01/12/2018 09:43:52 a.m.,2374,53,1,23320.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.0008424599831508E7,22746.41954507161,44.79245283018868,56.93328028037124,188.0,0.0,2373.0,45.63461538461538,57.15442749430801,188.0,0.0,0,0,0,0,0,0,0,0,0,424,8,22325.18955349621,421.2299915754002,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,448.14814814814815,440.0,440.0,0,0,0,0,0,0,53,23320,1,440,-1,-1,53,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-542-33827-17,172.16.0.5,542,192.168.50.1,33827,17,01/12/2018 09:43:52 a.m.,43762,199,1,87560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2010877.0165897352,4570.175037703943,219.90954773869362,575.9612534836357,7487.0,0.0,43762.0,221.02020202020208,577.2075518957121,7487.0,0.0,0,0,0,0,0,0,0,0,0,1592,8,4547.324162515424,22.85087518851972,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,440.0,0,0,0,0,0,0,199,87560,1,440,-1,-1,199,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-879-52031-17,172.16.0.5,879,192.168.50.1,52031,17,01/12/2018 09:43:53 a.m.,3502,63,1,27720.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8041119.360365505,18275.271273557966,55.58730158730159,65.46943017746845,297.0,0.0,3473.0,56.01612903225806,65.91462235731665,297.0,0.0,0,0,0,0,0,0,0,0,0,504,8,17989.720159908626,285.5511136493432,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,446.875,440.0,440.0,0,0,0,0,0,0,63,27720,1,440,-1,-1,63,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-901-46191-17,172.16.0.5,901,192.168.50.1,46191,17,01/12/2018 09:43:52 a.m.,256,63,1,27000.0,440.0,440.0,80.0,428.57142857142856,63.62331543766881,440.0,440.0,440.0,0.0,1.071875E8,250000.0,4.063492063492066,11.796490751932113,48.0,0.0,255.0,4.112903225806452,11.886215792224776,48.0,0.0,0,0,0,0,0,0,0,0,0,504,8,246093.75,3906.25,80.0,440.0,428.9230769230769,62.65288992045471,3925.3846153846152,0,0,0,0,0,0,0,0,0.0,435.625,428.57142857142856,440.0,0,0,0,0,0,0,63,27000,1,440,-1,-1,63,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-4828-17,172.16.0.5,634,192.168.50.1,4828,17,01/12/2018 09:43:53 a.m.,13620,109,1,47960.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3553597.65051395,8076.358296622614,124.95412844036709,691.4999716842219,6869.0,0.0,13619.0,126.10185185185188,694.6194539392999,6869.0,0.0,0,0,0,0,0,0,0,0,0,872,8,8002.9368575624085,73.42143906020559,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.0,440.0,440.0,0,0,0,0,0,0,109,47960,1,440,-1,-1,109,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-851-31354-17,172.16.0.5,851,192.168.50.1,31354,17,01/12/2018 09:43:53 a.m.,9974,93,1,40920.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,4146781.632243834,9424.503709645078,107.24731182795696,658.1506147154342,6360.0,0.0,9973.0,108.40217391304346,661.6621936129951,6360.0,0.0,0,0,0,0,0,0,0,0,0,744,8,9324.243031882896,100.26067776218167,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.6808510638298,440.0,440.0,0,0,0,0,0,0,93,40920,1,440,-1,-1,93,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-35867-17,172.16.0.5,634,192.168.50.1,35867,17,01/12/2018 09:43:53 a.m.,2615,199,1,87560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3.3652007648183554E7,76481.83556405353,13.140703517587937,30.78649680235068,158.0,0.0,2614.0,13.202020202020194,30.85235177601968,158.0,0.0,0,0,0,0,0,0,0,0,0,1592,8,76099.42638623326,382.40917782026764,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,440.0,0,0,0,0,0,0,199,87560,1,440,-1,-1,199,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-686-26191-17,172.16.0.5,686,192.168.50.1,26191,17,01/12/2018 09:43:53 a.m.,1001,83,1,36232.0,440.0,440.0,296.0,436.5301204819277,22.216417434947598,440.0,440.0,440.0,0.0,3.663536463536464E7,83916.08391608392,12.060240963855422,19.880956323363122,94.0,0.0,1000.0,12.195121951219514,19.96505528920453,94.0,0.0,0,0,0,0,0,0,0,0,0,664,8,82917.08291708292,999.0009990009991,296.0,440.0,436.61176470588236,21.95671831106818,482.09747899159663,0,0,0,0,0,0,0,0,0.0,441.8095238095238,436.5301204819277,440.0,0,0,0,0,0,0,83,36232,1,440,-1,-1,83,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-787-43450-17,172.16.0.5,787,192.168.50.1,43450,17,01/12/2018 09:43:52 a.m.,2101,19,1,8216.0,440.0,440.0,368.0,432.42105263157896,22.701727270246014,440.0,440.0,440.0,0.0,4119942.88434079,9519.27653498334,110.57894736842104,149.47326620483517,542.0,1.0,2055.0,114.16666666666667,152.96260596475668,542.0,1.0,0,0,0,0,0,0,0,0,0,152,8,9043.312708234174,475.9638267491671,368.0,440.0,433.1428571428571,21.657067470656578,469.0285714285713,0,0,0,0,0,0,0,0,0.0,454.8,432.42105263157896,440.0,0,0,0,0,0,0,19,8216,1,440,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-835-11596-17,172.16.0.5,835,192.168.50.1,11596,17,01/12/2018 09:43:52 a.m.,105,5,1,2200.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.514285714285714E7,57142.85714285714,21.0,41.98809355043404,96.0,0.0,104.0,26.0,46.73328578219169,96.0,0.0,0,0,0,0,0,0,0,0,0,40,8,47619.04761904762,9523.809523809523,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,513.3333333333334,440.0,440.0,0,0,0,0,0,0,5,2200,1,440,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-63110-17,172.16.0.5,634,192.168.50.1,63110,17,01/12/2018 09:43:52 a.m.,266,55,1,23912.0,440.0,440.0,296.0,434.76363636363635,27.204277738486777,440.0,440.0,440.0,0.0,9.154887218045112E7,210526.31578947368,4.836363636363638,12.20923092849504,47.0,0.0,265.0,4.907407407407407,12.312393692319178,47.0,0.0,0,0,0,0,0,0,0,0,0,440,8,206766.91729323307,3759.398496240601,296.0,440.0,434.94736842105266,26.731750151559726,714.5864661654135,0,0,0,0,0,0,0,0,0.0,442.7142857142857,434.76363636363635,440.0,0,0,0,0,0,0,55,23912,1,440,-1,-1,55,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-34415-17,172.16.0.5,634,192.168.50.1,34415,17,01/12/2018 09:43:53 a.m.,7,3,1,1320.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.5142857142857143E8,571428.5714285715,2.3333333333333335,1.5275252316519468,4.0,1.0,6.0,3.0,1.4142135623730951,4.0,2.0,0,0,0,0,0,0,0,0,0,24,8,428571.4285714286,142857.14285714287,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,550.0,440.0,440.0,0,0,0,0,0,0,3,1320,1,440,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-850-559-17,172.16.0.5,850,192.168.50.1,559,17,01/12/2018 09:43:54 a.m.,16999,123,1,54120.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3209600.564739102,7294.546738043414,138.2032520325204,278.865734170148,1464.0,0.0,16998.0,139.327868852459,279.7354843425827,1464.0,0.0,0,0,0,0,0,0,0,0,0,984,8,7235.719748220484,58.82698982293076,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,443.5483870967742,440.0,440.0,0,0,0,0,0,0,123,54120,1,440,-1,-1,123,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-776-43428-17,172.16.0.5,776,192.168.50.1,43428,17,01/12/2018 09:43:53 a.m.,56222,195,1,85800.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1533919.10639963,3486.179787271886,288.31794871794864,2435.4573548418994,33878.0,0.0,56221.0,289.79896907216516,2441.6706388454545,33878.0,0.0,0,0,0,0,0,0,0,0,0,1560,8,3468.393155704173,17.786631567713705,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2448979591837,440.0,440.0,0,0,0,0,0,0,195,85800,1,440,-1,-1,195,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-544-53112-17,172.16.0.5,544,192.168.50.1,53112,17,01/12/2018 09:43:52 a.m.,3014,31,1,13640.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,4671532.846715328,10617.1201061712,97.22580645161293,136.58665373488958,652.0,0.0,3013.0,100.43333333333335,137.72904016853934,652.0,0.0,0,0,0,0,0,0,0,0,0,248,8,10285.33510285335,331.78500331785,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,453.75,440.0,440.0,0,0,0,0,0,0,31,13640,1,440,-1,-1,31,0,0,0,0,0,0,0,0,0,No Label
